,ensembl_gene_id,external_gene_name
40736,ENSG00000107331,ABCA2
40737,ENSG00000263940,RN7SL275P
40738,ENSG00000248200,
40739,ENSG00000286879,
40740,ENSG00000166530,HSBP1P2
40741,ENSG00000250594,RNF14P2
40742,ENSG00000197208,SLC22A4
40743,ENSG00000212160,RNU6-205P
40744,ENSG00000250304,ZBED1P1
40745,ENSG00000251464,RPL7L1P13
40746,ENSG00000251046,ZNF969P
40747,ENSG00000199894,
40748,ENSG00000250511,
40749,ENSG00000235770,LINC00607
40750,ENSG00000249519,LINC01438
40751,ENSG00000215961,MIR297
40752,ENSG00000288692,
40753,ENSG00000251483,LYPLA1P2
40754,ENSG00000251312,
40755,ENSG00000200963,RNU6-289P
40756,ENSG00000248656,
40757,ENSG00000241722,RPL36AP23
40758,ENSG00000250855,
40759,ENSG00000249815,LINC02945
40760,ENSG00000263597,MIR3936
40761,ENSG00000288691,
40762,ENSG00000206682,Y_RNA
40763,ENSG00000288685,
40764,ENSG00000250556,CCDC34P1
40765,ENSG00000082213,C5orf22
40766,ENSG00000250307,TUBB8P3
40767,ENSG00000240459,
40768,ENSG00000243280,RPL36AP19
40769,ENSG00000260526,AP1AR-DT
40770,ENSG00000138660,AP1AR
40771,ENSG00000173517,PEAK1
40772,ENSG00000235726,
40773,ENSG00000004139,SARM1
40774,ENSG00000231538,DPP10-AS3
40775,ENSG00000111676,ATN1
40776,ENSG00000229862,EEF1A1-AS1
40777,ENSG00000228909,LINC01803
40778,ENSG00000225911,
40779,ENSG00000218459,RPS27P15
40780,ENSG00000230777,RPS29P5
40781,ENSG00000132321,IQCA1
40782,ENSG00000179397,CATSPERE
40783,ENSG00000102226,USP11
40784,ENSG00000047346,ATOSA
40785,ENSG00000279923,
40786,ENSG00000135297,MTO1
40787,ENSG00000199765,RNU6-363P
40788,ENSG00000277533,MIR8077
40789,ENSG00000105427,CNFN
40790,ENSG00000072682,P4HA2
40791,ENSG00000005471,ABCB4
40792,ENSG00000251441,RTEL1P1
40793,ENSG00000079435,LIPE
40794,ENSG00000248697,TOX4P1
40795,ENSG00000111678,C12orf57
40796,ENSG00000109736,MFSD10
40797,ENSG00000076351,SLC46A1
40798,ENSG00000238923,RNU7-1
40799,ENSG00000111679,PTPN6
40800,ENSG00000268605,
40801,ENSG00000189377,CXCL17
40802,ENSG00000253048,RNU4-60P
40803,ENSG00000265254,
40804,ENSG00000269374,
40805,ENSG00000265541,H3P41
40806,ENSG00000071889,FAM3A
40807,ENSG00000263870,
40808,ENSG00000263266,RPS7P1
40809,ENSG00000109103,UNC119
40810,ENSG00000079385,CEACAM1
40811,ENSG00000099834,CDHR5
40812,ENSG00000286358,
40813,ENSG00000234235,BOK-AS1
40814,ENSG00000235035,
40815,ENSG00000286152,
40816,ENSG00000236878,MTATP6P26
40817,ENSG00000227430,H3P9
40818,ENSG00000177519,RPRM
40819,ENSG00000224529,
40820,ENSG00000163254,CRYGC
40821,ENSG00000224540,TFDP1P1
40822,ENSG00000117592,PRDX6
40823,ENSG00000168918,INPP5D
40824,ENSG00000223716,
40825,ENSG00000137124,ALDH1B1
40826,ENSG00000137142,IGFBPL1
40827,ENSG00000186197,EDARADD
40828,ENSG00000109107,ALDOC
40829,ENSG00000087269,NOP14
40830,ENSG00000225254,ARMC8P1
40831,ENSG00000215165,TCEA1P3
40832,ENSG00000229511,GAS2L1P1
40833,ENSG00000283000,LINC02635
40834,ENSG00000237487,VN1R48P
40835,ENSG00000243085,
40836,ENSG00000266228,MIR3611
40837,ENSG00000176007,FAM220BP
40838,ENSG00000230534,
40839,ENSG00000204860,FAM201A
40840,ENSG00000253054,RNU7-77P
40841,ENSG00000233343,ATP6V1G1P4
40842,ENSG00000152766,ANKRD22
40843,ENSG00000237557,YWHABP1
40844,ENSG00000252725,RNU6-765P
40845,ENSG00000234256,PTCD2P2
40846,ENSG00000214654,B3GALT9
40847,ENSG00000138134,STAMBPL1
40848,ENSG00000091010,POU4F3
40849,ENSG00000232176,
40850,ENSG00000137145,DENND4C
40851,ENSG00000271724,
40852,ENSG00000248842,
40853,ENSG00000277568,
40854,ENSG00000250407,
40855,ENSG00000229067,
40856,ENSG00000227711,
40857,ENSG00000280646,RNA5SP196
40858,ENSG00000241291,RN7SL791P
40859,ENSG00000261182,
40860,ENSG00000228879,RPL35AP6
40861,ENSG00000227925,LINC01655
40862,ENSG00000113360,DROSHA
40863,ENSG00000140254,DUOXA1
40864,ENSG00000162670,BRINP3
40865,ENSG00000180139,ACTA2-AS1
40866,ENSG00000085563,ABCB1
40867,ENSG00000286116,
40868,ENSG00000225712,ATP5MC2P1
40869,ENSG00000275693,
40870,ENSG00000265375,MIR4679-2
40871,ENSG00000283664,MIR4679-1
40872,ENSG00000228997,ORMDL1P1
40873,ENSG00000225383,SFTA1P
40874,ENSG00000162761,LMX1A
40875,ENSG00000229240,LINC00710
40876,ENSG00000125388,GRK4
40877,ENSG00000230558,CEACAMP2
40878,ENSG00000143199,ADCY10
40879,ENSG00000124469,CEACAM8
40880,ENSG00000207713,MIR200C
40881,ENSG00000207708,MIR141
40882,ENSG00000271969,
40883,ENSG00000070031,SCT
40884,ENSG00000238795,SCARNA12
40885,ENSG00000069696,DRD4
40886,ENSG00000111669,TPI1
40887,ENSG00000203879,GDI1
40888,ENSG00000233681,CEACAMP1
40889,ENSG00000288675,PANO1
40890,ENSG00000254486,LINC02547
40891,ENSG00000254991,
40892,ENSG00000255400,LINC02989
40893,ENSG00000197702,PARVA
40894,ENSG00000132002,DNAJB1
40895,ENSG00000115084,SLC35F5
40896,ENSG00000232978,
40897,ENSG00000272842,
40898,ENSG00000273226,
40899,ENSG00000231496,
40900,ENSG00000137154,RPS6
40901,ENSG00000201896,RN7SKP153
40902,ENSG00000228027,
40903,ENSG00000279347,
40904,ENSG00000229206,
40905,ENSG00000076826,CAMSAP3
40906,ENSG00000237986,CELF2-AS2
40907,ENSG00000254847,
40908,ENSG00000181927,OR4P4
40909,ENSG00000254663,OR4A11P
40910,ENSG00000254723,OR4A12P
40911,ENSG00000064313,TAF2
40912,ENSG00000254891,OR4A9P
40913,ENSG00000255077,OR4X7P
40914,ENSG00000255493,OR4A10P
40915,ENSG00000255196,OR4A17P
40916,ENSG00000181950,OR4A13P
40917,ENSG00000255294,OR4A50P
40918,ENSG00000230322,
40919,ENSG00000181800,CELF2-AS1
40920,ENSG00000241008,RPL7AP55
40921,ENSG00000280086,
40922,ENSG00000170688,OR5E1P
40923,ENSG00000252769,RNU6-943P
40924,ENSG00000166321,NUDT13
40925,ENSG00000198674,OR10G6
40926,ENSG00000226461,OR10G5P
40927,ENSG00000236981,OR10G9
40928,ENSG00000213182,OR10D5P
40929,ENSG00000204842,ATXN2
40930,ENSG00000208009,MIR130A
40931,ENSG00000162222,TTC9C
40932,ENSG00000234853,NDUFA5P3
40933,ENSG00000285911,
40934,ENSG00000102312,PORCN
40935,ENSG00000177076,ACER2
40936,ENSG00000007908,SELE
40937,ENSG00000185670,ZBTB3
40938,ENSG00000273657,MIR6792
40939,ENSG00000076924,XAB2
40940,ENSG00000260912,
40941,ENSG00000231909,MAP1LC3BP1
40942,ENSG00000232158,C11orf98P1
40943,ENSG00000168002,POLR2G
40944,ENSG00000276667,
40945,ENSG00000261402,
40946,ENSG00000270712,
40947,ENSG00000265168,
40948,ENSG00000277711,
40949,ENSG00000155886,SLC24A2
40950,ENSG00000177971,IMP3
40951,ENSG00000076382,SPAG5
40952,ENSG00000214575,CPEB1
40953,ENSG00000228538,
40954,ENSG00000231956,HNRNPA1P9
40955,ENSG00000207222,RNU6-456P
40956,ENSG00000228596,
40957,ENSG00000240250,RN7SL541P
40958,ENSG00000224559,LINC01087
40959,ENSG00000280420,
40960,ENSG00000170340,B3GNT2
40961,ENSG00000277535,CT47C1
40962,ENSG00000156475,PPP2R2B
40963,ENSG00000196262,PPIA
40964,ENSG00000231896,
40965,ENSG00000183918,SH2D1A
40966,ENSG00000286145,
40967,ENSG00000223642,
40968,ENSG00000199335,RNU6-204P
40969,ENSG00000251075,HTT-AS
40970,ENSG00000107036,RIC1
40971,ENSG00000278778,
40972,ENSG00000274693,
40973,ENSG00000286707,
40974,ENSG00000188981,MSANTD1
40975,ENSG00000230502,
40976,ENSG00000271686,TNPO3P1
40977,ENSG00000287027,
40978,ENSG00000224095,LINC01935
40979,ENSG00000226547,SSU72P1
40980,ENSG00000216721,
40981,ENSG00000233996,KDM3AP1
40982,ENSG00000147246,HTR2C
40983,ENSG00000267811,
40984,ENSG00000235066,
40985,ENSG00000162227,TAF6L
40986,ENSG00000248840,
40987,ENSG00000248843,RPL7AP29
40988,ENSG00000287299,
40989,ENSG00000286035,
40990,ENSG00000145287,PLAC8
40991,ENSG00000287418,
40992,ENSG00000272599,
40993,ENSG00000174788,PCP2
40994,ENSG00000221164,SNORA11F
40995,ENSG00000125633,CCDC93
40996,ENSG00000122882,ECD
40997,ENSG00000224664,RPL36AP53
40998,ENSG00000289287,
40999,ENSG00000208839,SNORA35
41000,ENSG00000212100,MIR764
41001,ENSG00000222321,MIR1912
41002,ENSG00000276158,MIR1264
41003,ENSG00000221710,MIR1298
41004,ENSG00000222715,MIR1911
41005,ENSG00000224773,HSPA8P7
41006,ENSG00000092978,GPATCH2
41007,ENSG00000199001,MIR448
41008,ENSG00000270413,
41009,ENSG00000236880,RPS26P57
41010,ENSG00000264933,RN7SL190P
41011,ENSG00000199705,Y_RNA
41012,ENSG00000268204,
41013,ENSG00000232599,
41014,ENSG00000269228,RPS27AP19
41015,ENSG00000009694,TENM1
41016,ENSG00000104918,RETN
41017,ENSG00000168569,TMEM223
41018,ENSG00000105968,H2AZ2
41019,ENSG00000269176,
41020,ENSG00000250057,
41021,ENSG00000185475,TMEM179B
41022,ENSG00000250677,
41023,ENSG00000248401,
41024,ENSG00000156414,TDRD9
41025,ENSG00000173085,COQ2
41026,ENSG00000143499,SMYD2
41027,ENSG00000269711,
41028,ENSG00000181029,TRAPPC5
41029,ENSG00000284535,MIR6748
41030,ENSG00000104921,FCER2
41031,ENSG00000162231,NXF1
41032,ENSG00000234207,LINC01830
41033,ENSG00000224839,RPL12P17
41034,ENSG00000227543,SPAG5-AS1
41035,ENSG00000235616,ST13P2
41036,ENSG00000173083,HPSE
41037,ENSG00000265287,
41038,ENSG00000234183,H2AZ2-DT
41039,ENSG00000264044,
41040,ENSG00000128654,MTX2
41041,ENSG00000146676,PURB
41042,ENSG00000132581,SDF2
41043,ENSG00000284261,MIR4657
41044,ENSG00000272768,
41045,ENSG00000230160,
41046,ENSG00000235314,LINC00957
41047,ENSG00000229474,PATL2
41048,ENSG00000136279,DBNL
41049,ENSG00000240494,RPS12P28
41050,ENSG00000101916,TLR8
41051,ENSG00000099814,CEP170B
41052,ENSG00000109111,SUPT6H
41053,ENSG00000288817,
41054,ENSG00000205542,TMSB4X
41055,ENSG00000235711,ANKRD34C
41056,ENSG00000259917,HNRNPLP2
41057,ENSG00000261559,FSCN1P1
41058,ENSG00000278582,DNM1P5
41059,ENSG00000215252,GOLGA8B
41060,ENSG00000242636,RPL21P129
41061,ENSG00000225408,
41062,ENSG00000223621,AK4P4
41063,ENSG00000138286,FAM149B1
41064,ENSG00000268297,CLEC4GP1
41065,ENSG00000120215,MLANA
41066,ENSG00000248568,KRT8P48
41067,ENSG00000287937,
41068,ENSG00000249553,PPP2R2B-IT1
41069,ENSG00000286468,
41070,ENSG00000269763,EXOSC3P2
41071,ENSG00000250343,STK32A-AS1
41072,ENSG00000285868,
41073,ENSG00000183248,PRR36
41074,ENSG00000172568,FNDC9
41075,ENSG00000115368,WDR75
41076,ENSG00000187268,FAM9C
41077,ENSG00000251405,NIPAL4-DT
41078,ENSG00000248544,
41079,ENSG00000253155,
41080,ENSG00000268120,
41081,ENSG00000269153,LYPLA2P2
41082,ENSG00000172548,NIPAL4
41083,ENSG00000285674,5S_rRNA
41084,ENSG00000171017,LRRC8E
41085,ENSG00000188404,SELL
41086,ENSG00000214248,
41087,ENSG00000274066,MIR6514
41088,ENSG00000269463,
41089,ENSG00000076984,MAP2K7
41090,ENSG00000253519,
41091,ENSG00000187630,DHRS4L2
41092,ENSG00000252361,RNU6-118P
41093,ENSG00000247372,
41094,ENSG00000225470,JPX
41095,ENSG00000256690,STX5-DT
41096,ENSG00000104343,UBE2W
41097,ENSG00000222328,RNU2-2P
41098,ENSG00000277194,SNORD22
41099,ENSG00000277846,SNORD30
41100,ENSG00000278527,SNORD22
41101,ENSG00000274544,SNORD28
41102,ENSG00000275996,SNORD27
41103,ENSG00000113161,HMGCR
41104,ENSG00000276788,SNORD26
41105,ENSG00000099219,ERMP1
41106,ENSG00000275043,SNORD25
41107,ENSG00000254602,MIR130AHG
41108,ENSG00000227735,CYCSP5
41109,ENSG00000143196,DPT
41110,ENSG00000166793,YPEL4
41111,ENSG00000228504,LINC01760
41112,ENSG00000274702,
41113,ENSG00000213551,DNAJC9
41114,ENSG00000226211,
41115,ENSG00000236942,
41116,ENSG00000287205,
41117,ENSG00000203697,CAPN8
41118,ENSG00000199201,Y_RNA
41119,ENSG00000227382,EIF4A2P2
41120,ENSG00000288559,
41121,ENSG00000236756,DNAJC9-AS1
41122,ENSG00000182180,MRPS16
41123,ENSG00000270893,
41124,ENSG00000213601,KRT18P19
41125,ENSG00000156599,ZDHHC5
41126,ENSG00000227540,DNAJC9-AS1
41127,ENSG00000200356,RNU6-833P
41128,ENSG00000207473,Y_RNA
41129,ENSG00000006607,FARP2
41130,ENSG00000138279,ANXA7
41131,ENSG00000221065,MIR1233-2
41132,ENSG00000259892,
41133,ENSG00000252425,
41134,ENSG00000261304,LINC02252
41135,ENSG00000287973,
41136,ENSG00000236914,LINC01852
41137,ENSG00000268149,
41138,ENSG00000260500,
41139,ENSG00000178531,CTXN1
41140,ENSG00000166069,TMCO5A
41141,ENSG00000269139,
41142,ENSG00000124588,NQO2
41143,ENSG00000104980,TIMM44
41144,ENSG00000280331,
41145,ENSG00000254498,
41146,ENSG00000116574,RHOU
41147,ENSG00000256034,
41148,ENSG00000175581,MRPL48
41149,ENSG00000287929,
41150,ENSG00000224896,SIGLEC30P
41151,ENSG00000121481,RNF2
41152,ENSG00000230376,MEMO1P4
41153,ENSG00000252178,RNU7-69P
41154,ENSG00000226902,CHCHD2P1
41155,ENSG00000101966,XIAP
41156,ENSG00000253273,
41157,ENSG00000272469,RN7SL760P
41158,ENSG00000251633,GYG1P1
41159,ENSG00000235538,
41160,ENSG00000265205,
41161,ENSG00000154582,ELOC
41162,ENSG00000203930,LINC00632
41163,ENSG00000227602,
41164,ENSG00000258397,BCAR1P1
41165,ENSG00000220666,RCC2P7
41166,ENSG00000239471,RN7SL584P
41167,ENSG00000231441,DST-AS1
41168,ENSG00000258410,
41169,ENSG00000278935,
41170,ENSG00000258780,BMS1P15
41171,ENSG00000216854,RPL17P26
41172,ENSG00000200224,RNU6-626P
41173,ENSG00000233144,
41174,ENSG00000151917,BEND6
41175,ENSG00000258628,RHPN2P1
41176,ENSG00000227940,LINC01696
41177,ENSG00000048740,CELF2
41178,ENSG00000184206,GOLGA6L4
41179,ENSG00000109113,RAB34
41180,ENSG00000143248,RGS5
41181,ENSG00000274154,
41182,ENSG00000269813,
41183,ENSG00000251647,
41184,ENSG00000219790,OSTCP6
41185,ENSG00000261318,DIS3L-AS1
41186,ENSG00000218980,FTH1P15
41187,ENSG00000163312,HELQ
41188,ENSG00000166938,DIS3L
41189,ENSG00000276576,MRPL30P1
41190,ENSG00000168116,KIAA1586
41191,ENSG00000005206,SPPL2B
41192,ENSG00000185024,BRF1
41193,ENSG00000288642,CDR1
41194,ENSG00000147044,CASK
41195,ENSG00000197062,ZSCAN26
41196,ENSG00000175606,TMEM70
41197,ENSG00000258728,
41198,ENSG00000203734,ECT2L
41199,ENSG00000137070,IL11RA
41200,ENSG00000163319,MRPS18C
41201,ENSG00000199975,RN7SKP243
41202,ENSG00000256681,MIX23P5
41203,ENSG00000181924,COA4
41204,ENSG00000244295,RPS20P21
41205,ENSG00000162814,SPATA17
41206,ENSG00000253833,DSTNP3
41207,ENSG00000154589,LY96
41208,ENSG00000230651,RGPD4-AS1
41209,ENSG00000170745,KCNS3
41210,ENSG00000225172,
41211,ENSG00000212348,RNU6-1300P
41212,ENSG00000163322,ABRAXAS1
41213,ENSG00000254288,
41214,ENSG00000240047,RPS3AP32
41215,ENSG00000212485,RNU6-1197P
41216,ENSG00000253115,
41217,ENSG00000261642,
41218,ENSG00000175575,PAAF1
41219,ENSG00000228239,
41220,ENSG00000178125,PPP1R42
41221,ENSG00000237283,
41222,ENSG00000119321,FKBP15
41223,ENSG00000116132,PRRX1
41224,ENSG00000164674,SYTL3
41225,ENSG00000260773,
41226,ENSG00000286513,
41227,ENSG00000075131,TIPIN
41228,ENSG00000168754,FAM178B
41229,ENSG00000242198,
41230,ENSG00000050767,COL23A1
41231,ENSG00000268731,
41232,ENSG00000213976,
41233,ENSG00000196268,ZNF493
41234,ENSG00000183808,RBM12B
41235,ENSG00000284067,MIR6837
41236,ENSG00000186340,THBS2
41237,ENSG00000164708,PGAM2
41238,ENSG00000212158,SNORD66
41239,ENSG00000239775,
41240,ENSG00000238042,LINC02257
41241,ENSG00000147789,ZNF7
41242,ENSG00000271475,
41243,ENSG00000231877,
41244,ENSG00000175182,FAM131A
41245,ENSG00000213608,SLC25A14P1
41246,ENSG00000122678,POLM
41247,ENSG00000239525,RPL30P5
41248,ENSG00000252712,SCARNA14
41249,ENSG00000223271,Y_RNA
41250,ENSG00000269237,
41251,ENSG00000240821,RPL9P25
41252,ENSG00000109511,ANXA10
41253,ENSG00000268658,LINC00664
41254,ENSG00000169032,MAP2K1
41255,ENSG00000116679,IVNS1ABP
41256,ENSG00000268705,BNIP3P26
41257,ENSG00000271681,
41258,ENSG00000090659,CD209
41259,ENSG00000253698,
41260,ENSG00000242341,RN7SL646P
41261,ENSG00000245688,
41262,ENSG00000252464,RN7SKP70
41263,ENSG00000176783,RUFY1
41264,ENSG00000166780,BMERB1
41265,ENSG00000180902,D2HGDH
41266,ENSG00000287188,
41267,ENSG00000137628,DDX60
41268,ENSG00000139163,ETNK1
41269,ENSG00000133392,MYH11
41270,ENSG00000284934,
41271,ENSG00000112337,SLC17A2
41272,ENSG00000228536,LYPLAL1-AS1
41273,ENSG00000258091,
41274,ENSG00000243420,RN7SL734P
41275,ENSG00000257329,
41276,ENSG00000198923,
41277,ENSG00000257453,PHLDA1-AS1
41278,ENSG00000257839,PHLDA1-DT
41279,ENSG00000230550,ERLNC1
41280,ENSG00000229242,
41281,ENSG00000228470,
41282,ENSG00000171227,TMEM37
41283,ENSG00000114859,CLCN2
41284,ENSG00000152092,ASTN1
41285,ENSG00000229727,
41286,ENSG00000172733,PURG
41287,ENSG00000248317,
41288,ENSG00000244422,RPL38P3
41289,ENSG00000252815,RNU6-410P
41290,ENSG00000250646,
41291,ENSG00000208037,MIR320A
41292,ENSG00000244034,RN7SL424P
41293,ENSG00000254314,
41294,ENSG00000187109,NAP1L1
41295,ENSG00000128052,KDR
41296,ENSG00000253551,
41297,ENSG00000253924,
41298,ENSG00000137252,HCRTR2
41299,ENSG00000240534,RPL34P17
41300,ENSG00000196711,ALKAL1
41301,ENSG00000261102,ATP5MFP6
41302,ENSG00000087303,NID2
41303,ENSG00000243404,RPL35AP32
41304,ENSG00000261351,
41305,ENSG00000204701,OR2J3
41306,ENSG00000174446,SNAPC5
41307,ENSG00000178966,RMI1
41308,ENSG00000204657,OR2H2
41309,ENSG00000283969,MIR6838
41310,ENSG00000147443,DOK2
41311,ENSG00000203907,OOEP
41312,ENSG00000106636,YKT6
41313,ENSG00000124701,APOBEC2
41314,ENSG00000272221,
41315,ENSG00000249140,PRDX2P3
41316,ENSG00000244945,RUFY1-AS1
41317,ENSG00000204520,MICA
41318,ENSG00000165269,AQP7
41319,ENSG00000204661,C5orf60
41320,ENSG00000136536,MARCHF7
41321,ENSG00000266589,MIR4512
41322,ENSG00000198242,RPL23A
41323,ENSG00000174444,RPL4
41324,ENSG00000130227,XPO7
41325,ENSG00000288587,
41326,ENSG00000199332,Y_RNA
41327,ENSG00000230174,LINC01149
41328,ENSG00000233902,
41329,ENSG00000286940,MICB-DT
41330,ENSG00000228259,
41331,ENSG00000206337,HCP5
41332,ENSG00000250999,
41333,ENSG00000287060,
41334,ENSG00000239545,RN7SL822P
41335,ENSG00000250812,METTL5P3
41336,ENSG00000136367,ZFHX2
41337,ENSG00000236530,KPNA2P1
41338,ENSG00000204659,CBY3
41339,ENSG00000244002,RPSAP39
41340,ENSG00000251399,
41341,ENSG00000248408,LINC02469
41342,ENSG00000225051,HMGB3P22
41343,ENSG00000251321,PCAT4
41344,ENSG00000212620,SNORA75
41345,ENSG00000248340,PIMREGP4
41346,ENSG00000216657,GLRX3P2
41347,ENSG00000104883,PEX11G
41348,ENSG00000279926,
41349,ENSG00000272248,
41350,ENSG00000230648,
41351,ENSG00000238423,SNORD42B
41352,ENSG00000264577,
41353,ENSG00000238578,SNORD4A
41354,ENSG00000238649,SNORD42A
41355,ENSG00000112739,PRPF4B
41356,ENSG00000238597,SNORD4B
41357,ENSG00000160606,TLCD1
41358,ENSG00000163297,ANTXR2
41359,ENSG00000092051,JPH4
41360,ENSG00000127022,CANX
41361,ENSG00000221393,MIR1302-6
41362,ENSG00000225000,
41363,ENSG00000222164,RN7SKP266
41364,ENSG00000226522,HDAC9-AS1
41365,ENSG00000198723,TEX45
41366,ENSG00000232492,NPM1P13
41367,ENSG00000250990,
41368,ENSG00000160602,NEK8
41369,ENSG00000127951,FGL2
41370,ENSG00000015133,CCDC88C
41371,ENSG00000146535,GNA12
41372,ENSG00000256898,ARPC3P4
41373,ENSG00000213236,YWHAZP2
41374,ENSG00000187726,DNAJB13
41375,ENSG00000288524,
41376,ENSG00000224232,KCTD5P1
41377,ENSG00000267952,
41378,ENSG00000223374,
41379,ENSG00000198816,ZNF358
41380,ENSG00000269371,
41381,ENSG00000090674,MCOLN1
41382,ENSG00000204262,COL5A2
41383,ENSG00000165271,NOL6
41384,ENSG00000231357,
41385,ENSG00000237286,CARD11-AS1
41386,ENSG00000201794,RN7SKP130
41387,ENSG00000255847,
41388,ENSG00000156042,CFAP70
41389,ENSG00000287425,
41390,ENSG00000256189,DPPA4P3
41391,ENSG00000234984,FMO10P
41392,ENSG00000256723,
41393,ENSG00000231648,LINC01698
41394,ENSG00000086730,LAT2
41395,ENSG00000175564,UCP3
41396,ENSG00000229983,
41397,ENSG00000199574,SNORD18C
41398,ENSG00000215149,KRT18P32
41399,ENSG00000280554,
41400,ENSG00000145975,FAM217A
41401,ENSG00000225122,
41402,ENSG00000202529,SNORD18B
41403,ENSG00000225920,RIMKLBP2
41404,ENSG00000199673,SNORD16
41405,ENSG00000200623,SNORD18A
41406,ENSG00000267729,
41407,ENSG00000265073,
41408,ENSG00000174442,ZWILCH
41409,ENSG00000265474,
41410,ENSG00000243053,RPL31P58
41411,ENSG00000213326,RPS7P11
41412,ENSG00000143476,DTL
41413,ENSG00000199801,Y_RNA
41414,ENSG00000230258,
41415,ENSG00000100938,GMPR2
41416,ENSG00000267603,LINC01028
41417,ENSG00000123700,KCNJ2
41418,ENSG00000267170,CALM2P1
41419,ENSG00000268614,
41420,ENSG00000224153,LINC02054
41421,ENSG00000186919,ZACN
41422,ENSG00000283625,TEDDM3P
41423,ENSG00000185689,TEX56P
41424,ENSG00000227509,LINC01839
41425,ENSG00000200579,Y_RNA
41426,ENSG00000256098,
41427,ENSG00000008226,DLEC1
41428,ENSG00000130713,EXOSC2
41429,ENSG00000214517,PPME1
41430,ENSG00000032444,PNPLA6
41431,ENSG00000182687,GALR2
41432,ENSG00000107669,ATE1
41433,ENSG00000253270,
41434,ENSG00000253463,HMGB1P19
41435,ENSG00000287657,
41436,ENSG00000221461,U3
41437,ENSG00000253258,FAM83A-AS2
41438,ENSG00000253410,
41439,ENSG00000198721,ECI2
41440,ENSG00000266324,MIR4663
41441,ENSG00000189376,C8orf76
41442,ENSG00000182473,EXOC7
41443,ENSG00000121486,TRMT1L
41444,ENSG00000259305,ZHX1-C8orf76
41445,ENSG00000243498,UBA52P5
41446,ENSG00000165156,ZHX1
41447,ENSG00000200789,RNU1-65P
41448,ENSG00000212769,HMGN2P8
41449,ENSG00000271933,
41450,ENSG00000165678,GHITM
41451,ENSG00000222607,RNU6-628P
41452,ENSG00000253336,
41453,ENSG00000147689,FAM83A
41454,ENSG00000288080,
41455,ENSG00000285972,CERNA2
41456,ENSG00000188373,GPR15LG
41457,ENSG00000152093,CFC1B
41458,ENSG00000228437,LINC02474
41459,ENSG00000228467,
41460,ENSG00000212864,RNF208
41461,ENSG00000148600,CDHR1
41462,ENSG00000284736,RNA5SP343
41463,ENSG00000280269,
41464,ENSG00000206913,
41465,ENSG00000245008,
41466,ENSG00000165684,SNAPC4
41467,ENSG00000057252,SOAT1
41468,ENSG00000151704,KCNJ1
41469,ENSG00000224048,LINC02612
41470,ENSG00000265520,MIR548V
41471,ENSG00000253168,
41472,ENSG00000212280,RNA5SP256
41473,ENSG00000129422,MTUS1
41474,ENSG00000283329,FAM240B
41475,ENSG00000207581,MIR199B
41476,ENSG00000264823,MIR3154
41477,ENSG00000231668,PPP2R2DP1
41478,ENSG00000119508,NR4A3
41479,ENSG00000201965,Y_RNA
41480,ENSG00000175482,POLD4
41481,ENSG00000259471,LINC01169
41482,ENSG00000060971,ACAA1
41483,ENSG00000274995,
41484,ENSG00000261064,LINC02256
41485,ENSG00000276724,
41486,ENSG00000262728,ARHGAP11A-DT
41487,ENSG00000277464,RN7SL286P
41488,ENSG00000198826,ARHGAP11A
41489,ENSG00000136874,STX17
41490,ENSG00000256514,
41491,ENSG00000274251,
41492,ENSG00000201684,RN7SKP239
41493,ENSG00000175505,CLCF1
41494,ENSG00000285718,
41495,ENSG00000115694,STK25
41496,ENSG00000234070,SPATA17-AS1
41497,ENSG00000049541,RFC2
41498,ENSG00000233620,USH2A-AS2
41499,ENSG00000275484,
41500,ENSG00000253024,RNU6-1238P
41501,ENSG00000237783,
41502,ENSG00000233018,
41503,ENSG00000224783,MIPEPP2
41504,ENSG00000172531,PPP1CA
41505,ENSG00000162852,CNST
41506,ENSG00000204033,LRIT2
41507,ENSG00000254821,
41508,ENSG00000234817,ECI2-DT
41509,ENSG00000237716,
41510,ENSG00000216307,
41511,ENSG00000235008,
41512,ENSG00000249141,
41513,ENSG00000231654,RPS6KA2-AS1
41514,ENSG00000283314,LINC02357
41515,ENSG00000248452,
41516,ENSG00000163394,CCKAR
41517,ENSG00000026297,RNASET2
41518,ENSG00000148604,RGR
41519,ENSG00000128039,SRD5A3
41520,ENSG00000222178,RNA5SP181
41521,ENSG00000232792,FTH1P25
41522,ENSG00000242292,
41523,ENSG00000273004,
41524,ENSG00000274441,
41525,ENSG00000272103,
41526,ENSG00000285967,NIPBL-DT
41527,ENSG00000143842,SOX13
41528,ENSG00000288695,
41529,ENSG00000273257,LINC02928
41530,ENSG00000249850,KRT18P31
41531,ENSG00000248462,NENFP3
41532,ENSG00000243744,RPL29P13
41533,ENSG00000153012,LGI2
41534,ENSG00000251423,
41535,ENSG00000183876,ARSI
41536,ENSG00000254571,
41537,ENSG00000070814,TCOF1
41538,ENSG00000239908,RN7SL75P
41539,ENSG00000238172,RPS2P35
41540,ENSG00000270995,DPPA3P10
41541,ENSG00000231697,NANOGP5
41542,ENSG00000281501,SEPSECS-AS1
